timestamp,cycle,temp_c
2025-08-01T10:47:39.417356,636,12.0
2025-08-01T10:48:33.038963,637,12.3
2025-08-01T10:49:26.738254,638,12.5
2025-08-01T10:50:20.192879,639,12.3
2025-08-01T10:51:13.749136,640,12.5
2025-08-01T10:52:07.366370,641,12.3
2025-08-01T10:53:01.401886,642,12.5
2025-08-01T10:53:55.040528,643,12.8
2025-08-01T10:54:48.752924,644,12.5
2025-08-01T10:55:42.443962,645,12.8
2025-08-01T10:56:36.163961,646,12.5
2025-08-01T10:57:29.691552,647,12.8
2025-08-01T10:58:23.182226,648,12.8
2025-08-01T10:59:16.575197,649,12.0
2025-08-01T11:00:10.180550,650,12.5
2025-08-01T11:01:03.916773,651,12.3
2025-08-01T11:01:57.350623,652,12.5
2025-08-01T11:02:50.918818,653,12.8
2025-08-01T11:03:44.512543,654,13.0
2025-08-01T11:04:38.457591,655,12.5
2025-08-01T11:05:32.079071,656,13.0
2025-08-01T11:06:25.827857,657,13.0
2025-08-01T11:07:19.282182,658,12.8
2025-08-01T11:08:12.842808,659,12.8
2025-08-01T11:09:06.668749,660,13.0
2025-08-01T11:10:00.421357,661,13.0
2025-08-01T11:10:53.863063,662,13.0
2025-08-01T11:11:47.882229,663,13.3
2025-08-01T11:12:41.562059,664,13.0
2025-08-01T11:13:35.298127,665,13.3
2025-08-01T11:14:28.993376,666,12.8
2025-08-01T11:15:22.684725,667,13.3
2025-08-01T11:16:16.281823,668,13.5
2025-08-01T11:17:09.858558,669,13.3
2025-08-01T11:18:03.526132,670,13.5
2025-08-01T11:18:57.176381,671,13.5
2025-08-01T11:19:50.982228,672,13.0
2025-08-01T11:20:44.472178,673,13.0
2025-08-01T11:21:38.033188,674,13.3
2025-08-01T11:22:31.752350,675,13.5
2025-08-01T11:23:25.505127,676,13.0
2025-08-01T11:24:19.262164,677,13.8
2025-08-01T11:25:12.948741,678,13.3
2025-08-01T11:26:06.853430,679,13.5
2025-08-01T11:27:00.589717,680,13.8
2025-08-01T11:27:54.809036,681,13.8
2025-08-01T11:28:48.397888,682,13.3
2025-08-01T11:29:42.069451,683,13.8
2025-08-01T11:30:35.797396,684,13.8
2025-08-01T11:31:29.374294,685,14.0
2025-08-01T11:32:23.265472,686,14.0
2025-08-01T11:33:17.059514,687,13.5
2025-08-01T11:34:10.717756,688,13.8
2025-08-01T11:35:04.303452,689,14.0
2025-08-01T11:35:57.887128,690,13.5
2025-08-01T11:36:51.689462,691,13.5
2025-08-01T11:37:45.393016,692,13.5
2025-08-01T11:38:38.904473,693,13.3
2025-08-01T11:39:32.821247,694,13.3
2025-08-01T11:40:26.590334,695,13.8
2025-08-01T11:41:20.158537,696,14.0
2025-08-01T11:42:13.632555,697,13.5
2025-08-01T11:43:07.037025,698,13.5
2025-08-01T11:44:00.445889,699,13.8
2025-08-01T11:44:54.088032,700,14.3
2025-08-01T11:45:48.099203,701,14.0
2025-08-01T11:46:41.896767,702,13.8
2025-08-01T11:47:35.751842,703,13.8
2025-08-01T11:48:29.271271,704,14.0
2025-08-01T11:49:22.758177,705,14.0
2025-08-01T11:50:16.551693,706,14.5
2025-08-01T11:51:10.284234,707,14.3
2025-08-01T11:52:04.159845,708,14.3
2025-08-01T11:52:57.773604,709,14.5
2025-08-01T11:53:51.383268,710,14.3
2025-08-01T11:54:45.115654,711,14.3
2025-08-01T11:55:38.586115,712,14.8
2025-08-01T11:56:32.245537,713,14.3
2025-08-01T11:57:25.977826,714,14.8
2025-08-01T11:58:19.714834,715,13.5
2025-08-01T11:59:13.225927,716,14.0
2025-08-01T12:00:06.692112,717,14.3
2025-08-01T12:01:00.383773,718,14.0
2025-08-01T12:01:54.177278,719,14.0
2025-08-01T12:02:47.648080,720,14.0
2025-08-01T12:03:41.204369,721,14.3
2025-08-01T12:04:34.785821,722,14.5
2025-08-01T12:05:28.218342,723,15.0
2025-08-01T12:06:21.714193,724,15.0
2025-08-01T12:07:15.482917,725,14.8
2025-08-01T12:08:09.149412,726,15.0
2025-08-01T12:09:02.809076,727,14.8
2025-08-01T12:09:56.339963,728,15.0
2025-08-01T12:10:49.851881,729,14.8
2025-08-01T12:11:43.374592,730,15.5
2025-08-01T12:12:37.013723,731,15.0
2025-08-01T12:13:30.749848,732,15.5
2025-08-01T12:14:24.236296,733,15.0
2025-08-01T12:15:17.756280,734,15.3
2025-08-01T12:16:11.259087,735,14.5
2025-08-01T12:17:04.831139,736,15.3
2025-08-01T12:17:58.690968,737,15.5
2025-08-01T12:18:52.513328,738,15.8
2025-08-01T12:19:45.962766,739,15.5
2025-08-01T12:20:39.441863,740,15.3
2025-08-01T12:21:32.948450,741,15.5
2025-08-01T12:22:26.549592,742,15.8
2025-08-01T12:23:20.323588,743,15.8
2025-08-01T12:24:13.814024,744,15.8
2025-08-01T12:25:07.288716,745,15.5
2025-08-01T12:26:01.012472,746,15.5
2025-08-01T12:26:54.597331,747,15.8
2025-08-01T12:27:48.486033,748,15.5
2025-08-01T12:28:42.296171,749,15.3
2025-08-01T12:29:35.857146,750,15.3
2025-08-01T12:30:29.282652,751,15.5
2025-08-01T12:31:22.867363,752,16.3
2025-08-01T12:32:16.362437,753,15.3
2025-08-01T12:33:09.914506,754,15.0
2025-08-01T12:34:03.602282,755,14.8
2025-08-01T12:34:57.076651,756,15.3
2025-08-01T12:35:50.748240,757,15.3
2025-08-01T12:36:44.337240,758,15.0
2025-08-01T12:37:38.036648,759,14.8
2025-08-01T12:38:31.757298,760,15.5
2025-08-01T12:39:25.563486,761,15.5
2025-08-01T12:40:19.230610,762,18.5
2025-08-01T12:41:12.574250,763,18.5
2025-08-01T12:42:06.072658,764,17.5
2025-08-01T12:42:59.793175,765,17.8
2025-08-01T12:43:53.570289,766,17.8
2025-08-01T12:44:47.278398,767,18.0
2025-08-01T12:45:40.793337,768,18.3
2025-08-01T12:46:34.443728,769,17.8
2025-08-01T12:47:28.168350,770,18.8
2025-08-01T12:48:21.679090,771,18.5
2025-08-01T12:49:15.482010,772,18.8
2025-08-01T12:50:09.103663,773,18.5
2025-08-01T12:51:02.778146,774,19.0
2025-08-01T12:51:56.109953,775,18.3
2025-08-01T12:52:49.588183,776,18.5
2025-08-01T12:53:43.181525,777,18.8
2025-08-01T12:54:36.859860,778,18.5
2025-08-01T12:55:30.633484,779,18.3
2025-08-01T12:56:24.275948,780,18.8
2025-08-01T12:57:17.787430,781,18.8
2025-08-01T12:58:11.257057,782,18.5
2025-08-01T12:59:04.744013,783,18.5
2025-08-01T12:59:58.357572,784,17.8
2025-08-01T13:00:52.110649,785,18.3
2025-08-01T13:01:45.822358,786,18.5
2025-08-01T13:02:39.271781,787,18.5
2025-08-01T13:03:32.750445,788,18.3
2025-08-01T13:04:26.539215,789,18.3
2025-08-01T13:05:20.509522,790,18.3
2025-08-01T13:06:14.146848,791,18.3
2025-08-01T13:07:07.592709,792,18.3
2025-08-01T13:08:01.070865,793,18.3
2025-08-01T13:08:54.480007,794,18.3
2025-08-01T13:09:48.256866,795,18.3
2025-08-01T13:10:41.907639,796,18.5
2025-08-01T13:11:35.450992,797,18.8
2025-08-01T13:12:28.917387,798,18.3
2025-08-01T13:13:22.367419,799,18.5
2025-08-01T13:14:15.882370,800,18.5
2025-08-01T13:15:09.500194,801,18.3
2025-08-01T13:16:03.014751,802,18.5
2025-08-01T13:16:56.478002,803,18.5
2025-08-01T13:17:49.804369,804,18.3
2025-08-01T13:18:43.393301,805,18.5
2025-08-01T13:19:37.400034,806,17.5
2025-08-01T13:20:31.001194,807,17.0
2025-08-01T13:21:24.778284,808,17.0
2025-08-01T13:22:18.281451,809,18.3
2025-08-01T13:23:11.743140,810,18.0
2025-08-01T13:24:05.290907,811,19.0
2025-08-01T13:24:58.846893,812,19.0
2025-08-01T13:25:52.600646,813,18.8
2025-08-01T13:26:46.132554,814,18.8
2025-08-01T13:27:39.983236,815,19.3
2025-08-01T13:28:33.756207,816,19.0
2025-08-01T13:29:27.440093,817,18.8
2025-08-01T13:30:20.910113,818,19.0
2025-08-01T13:31:14.401051,819,18.5
2025-08-01T13:32:07.964671,820,19.0
2025-08-01T13:33:01.509258,821,18.8
2025-08-01T13:33:55.212751,822,19.0
2025-08-01T13:34:49.023357,823,18.8
2025-08-01T13:35:42.702558,824,18.3
2025-08-01T13:36:36.570048,825,19.0
2025-08-01T13:37:30.101377,826,19.0
2025-08-01T13:38:23.698483,827,18.8
2025-08-01T13:39:17.394189,828,18.8
2025-08-01T13:40:10.802586,829,19.5
2025-08-01T13:41:04.522932,830,19.8
2025-08-01T13:41:58.181440,831,19.3
2025-08-01T13:42:51.778263,832,19.8
2025-08-01T13:43:45.273639,833,20.3
2025-08-01T13:44:38.604763,834,20.0
2025-08-01T13:45:32.152497,835,20.0
2025-08-01T13:46:25.532223,836,20.3
2025-08-01T13:47:19.108675,837,19.5
2025-08-01T13:48:13.062883,838,20.0
2025-08-01T13:49:06.639337,839,19.8
2025-08-01T13:50:00.371819,840,20.0
2025-08-01T13:50:54.202696,841,20.0
2025-08-01T13:51:47.902179,842,20.3
2025-08-01T13:52:41.728649,843,20.0
2025-08-01T13:53:35.378951,844,20.3
2025-08-01T13:54:29.230301,845,20.0
2025-08-01T13:55:22.819353,846,20.3
2025-08-01T13:56:16.399712,847,20.5
2025-08-01T13:57:10.070467,848,19.8
2025-08-01T13:58:03.635720,849,20.0
2025-08-01T13:58:57.506643,850,20.0
2025-08-01T13:59:51.222491,851,20.0
2025-08-01T14:00:44.791141,852,20.3
2025-08-01T14:01:38.474949,853,20.5
2025-08-01T14:02:32.190834,854,20.0
2025-08-01T14:03:25.771903,855,20.0
2025-08-01T14:04:19.474927,856,20.3
2025-08-01T14:05:13.240646,857,20.3
2025-08-01T14:06:06.968815,858,20.5
2025-08-01T14:07:00.528795,859,20.5
2025-08-01T14:07:54.101966,860,20.5
2025-08-01T14:08:47.657510,861,20.5
2025-08-01T14:09:41.251135,862,20.0
2025-08-01T14:10:34.754491,863,20.5
2025-08-01T14:11:28.208061,864,20.3
2025-08-01T14:12:21.597265,865,20.5
2025-08-01T14:13:15.034836,866,20.0
2025-08-01T14:14:08.579102,867,20.3
2025-08-01T14:15:02.401623,868,20.0
2025-08-01T14:15:56.097578,869,20.8
2025-08-01T14:16:49.879851,870,20.3
2025-08-01T14:17:43.534848,871,19.8
2025-08-01T14:18:37.131186,872,20.3
2025-08-01T14:19:30.622781,873,20.5
2025-08-01T14:20:24.363024,874,20.0
2025-08-01T14:21:18.009983,875,20.3
2025-08-01T14:22:11.677156,876,20.5
2025-08-01T14:23:05.421640,877,20.3
2025-08-01T14:23:58.977662,878,20.3
2025-08-01T14:24:52.653515,879,20.5
2025-08-01T14:25:46.361280,880,20.3
2025-08-01T14:26:40.024146,881,20.3
2025-08-01T14:27:33.567707,882,20.3
2025-08-01T14:28:27.144881,883,20.5
2025-08-01T14:29:20.598436,884,19.8
2025-08-01T14:30:14.102157,885,19.8
2025-08-01T14:31:07.871205,886,19.8
2025-08-01T14:32:01.964009,887,20.0
2025-08-01T14:32:55.794907,888,20.0
2025-08-01T14:33:49.482690,889,19.8
2025-08-01T14:34:43.325056,890,20.0
2025-08-01T14:35:36.820334,891,19.5
2025-08-01T14:36:30.519390,892,19.8
2025-08-01T14:37:24.412106,893,19.8
2025-08-01T14:38:18.136212,894,19.5
2025-08-01T14:39:11.901090,895,20.0
2025-08-01T14:40:05.408208,896,19.8
2025-08-01T14:40:58.895735,897,19.8
2025-08-01T14:41:52.554664,898,19.8
2025-08-01T14:42:45.881211,899,20.0
2025-08-01T14:43:39.515545,900,19.8
2025-08-01T14:44:33.500923,901,20.3
2025-08-01T14:45:27.474868,902,19.8
2025-08-01T14:46:21.399628,903,19.8
2025-08-01T14:47:14.918491,904,19.8
2025-08-01T14:48:08.761020,905,19.8
2025-08-01T14:49:02.223262,906,20.5
2025-08-01T14:49:55.934445,907,20.5
2025-08-01T14:50:49.637734,908,20.8
2025-08-01T14:51:43.378344,909,20.5
2025-08-01T14:52:36.963519,910,21.0
2025-08-01T14:53:30.399917,911,21.0
2025-08-01T14:54:23.952384,912,20.8
2025-08-01T14:55:17.471883,913,20.8
2025-08-01T14:56:11.211623,914,20.8
2025-08-01T14:57:05.243450,915,20.8
2025-08-01T14:57:58.922211,916,20.8
2025-08-01T14:58:52.404745,917,19.8
2025-08-01T14:59:46.157276,918,20.8
2025-08-01T15:00:39.672818,919,20.5
2025-08-01T15:01:33.392618,920,21.0
2025-08-01T15:02:27.141048,921,20.8
2025-08-01T15:03:20.751130,922,20.8
2025-08-01T15:04:14.503525,923,21.0
2025-08-01T15:05:08.097040,924,21.0
2025-08-01T15:06:01.706373,925,20.8
2025-08-01T15:06:55.606728,926,20.3
2025-08-01T15:07:49.196130,927,20.8
2025-08-01T15:08:42.907664,928,21.0
2025-08-01T15:09:36.729863,929,20.5
2025-08-01T15:10:30.277975,930,21.0
2025-08-01T15:11:23.706730,931,20.3
2025-08-01T15:12:17.402644,932,20.8
2025-08-01T15:13:10.918170,933,21.0
2025-08-01T15:14:04.474006,934,21.0
2025-08-01T15:14:58.120971,935,20.8
2025-08-01T15:15:51.730317,936,20.3
2025-08-01T15:16:45.220640,937,20.5
2025-08-01T15:17:38.760181,938,21.0
2025-08-01T15:18:32.455708,939,20.8
2025-08-01T15:19:26.321657,940,20.3
2025-08-01T15:20:20.074050,941,20.8
2025-08-01T15:21:13.596463,942,20.8
2025-08-01T15:22:07.070538,943,20.8
2025-08-01T15:23:00.662506,944,20.8
2025-08-01T15:23:54.398810,945,20.8
2025-08-01T15:24:47.864869,946,20.5
2025-08-01T15:25:41.444586,947,21.0
2025-08-01T15:26:34.959271,948,20.8
2025-08-01T15:27:28.450081,949,20.5
2025-08-01T15:28:21.821794,950,20.5
2025-08-01T15:29:15.417835,951,21.0
2025-08-01T15:30:08.744829,952,20.5
2025-08-01T15:31:02.206757,953,21.0
2025-08-01T15:31:55.787298,954,20.8
2025-08-01T15:32:49.163201,955,21.0
2025-08-01T15:33:42.743652,956,21.0
2025-08-01T15:34:36.388994,957,20.8
2025-08-01T15:35:29.999424,958,20.3
2025-08-01T15:36:23.623767,959,20.8
2025-08-01T15:37:17.421603,960,20.8
2025-08-01T15:38:11.022652,961,20.8
2025-08-01T15:39:04.653245,962,20.8
2025-08-01T15:39:58.246347,963,21.0
2025-08-01T15:40:51.704569,964,20.8
2025-08-01T15:41:45.124728,965,20.3
2025-08-01T15:42:38.704943,966,20.8
2025-08-01T15:43:32.286316,967,21.0
2025-08-01T15:44:26.067604,968,21.3
2025-08-01T15:45:19.636139,969,21.3
2025-08-01T15:46:13.191981,970,21.3
2025-08-01T15:47:06.645397,971,20.8
2025-08-01T15:48:00.172981,972,21.0
2025-08-01T15:48:53.639339,973,21.3
2025-08-01T15:49:46.969099,974,21.0
2025-08-01T15:50:40.431621,975,20.5
2025-08-01T15:51:34.171898,976,19.3
2025-08-01T15:52:28.109325,977,20.3
2025-08-01T15:53:21.739199,978,19.8
2025-08-01T15:54:15.037608,979,19.8
2025-08-01T15:55:08.629568,980,20.3
2025-08-01T15:56:02.321142,981,20.0
2025-08-01T15:56:56.016584,982,19.8
2025-08-01T15:57:49.450018,983,20.5
2025-08-01T15:58:42.936827,984,19.5
2025-08-01T15:59:36.500959,985,19.8
2025-08-01T16:00:30.045138,986,20.0
2025-08-01T16:01:23.719984,987,19.3
2025-08-01T16:02:17.595294,988,19.8
2025-08-01T16:03:11.102652,989,19.8
2025-08-01T16:04:04.977424,990,19.8
2025-08-01T16:04:58.541741,991,19.8
2025-08-01T16:05:52.168255,992,20.0
2025-08-01T16:06:45.539478,993,19.5
2025-08-01T16:07:39.251664,994,19.5
2025-08-01T16:08:32.959258,995,19.5
2025-08-01T16:09:26.556636,996,19.8
2025-08-01T16:10:20.518004,997,19.8
2025-08-01T16:11:14.151612,998,19.3
2025-08-01T16:12:07.814405,999,19.5
2025-08-01T16:13:01.268431,1000,21.0
2025-08-01T16:13:55.016791,1001,21.3
2025-08-01T16:14:49.056216,1002,21.3
2025-08-01T16:15:42.804856,1003,21.0
2025-08-01T16:16:36.815649,1004,21.3
2025-08-01T16:17:30.728336,1005,21.3
2025-08-01T16:18:24.825424,1006,21.3
2025-08-01T16:19:18.627213,1007,21.0
2025-08-01T16:20:12.518702,1008,21.0
2025-08-01T16:21:06.013311,1009,21.5
2025-08-01T16:21:59.627113,1010,21.3
2025-08-01T16:22:53.150182,1011,21.0
2025-08-01T16:23:46.747974,1012,21.0
2025-08-01T16:24:40.205161,1013,21.3
2025-08-01T16:25:33.831397,1014,20.8
2025-08-01T16:26:27.502964,1015,21.0
2025-08-01T16:27:20.787105,1016,21.0
2025-08-01T16:28:14.091802,1017,21.0
2025-08-01T16:29:07.744699,1018,21.3
2025-08-01T16:30:01.118330,1019,21.3
2025-08-01T16:30:54.642971,1020,21.3
2025-08-01T16:31:48.164264,1021,21.0
2025-08-01T16:32:41.848577,1022,20.3
2025-08-01T16:33:35.533301,1023,20.3
2025-08-01T16:34:29.204955,1024,20.0
2025-08-01T16:35:22.832899,1025,20.3
2025-08-01T16:36:16.332634,1026,20.3
2025-08-01T16:37:09.647483,1027,20.3
2025-08-01T16:38:03.446377,1028,19.8
2025-08-01T16:38:57.352282,1029,19.5
2025-08-01T16:39:51.159079,1030,19.8
2025-08-01T16:40:44.866789,1031,19.8
2025-08-01T16:41:38.546775,1032,20.0
2025-08-01T16:42:32.194025,1033,19.3
2025-08-01T16:43:25.595384,1034,20.0
2025-08-01T16:44:19.205839,1035,20.0
2025-08-01T16:45:12.909704,1036,20.0
2025-08-01T16:46:06.466219,1037,19.8
2025-08-01T16:47:00.129548,1038,19.8
2025-08-01T16:47:53.768035,1039,20.0
2025-08-01T16:48:47.386511,1040,19.8
2025-08-01T16:49:41.307657,1041,20.3
2025-08-01T16:50:34.929729,1042,20.3
2025-08-01T16:51:28.781456,1043,20.3
2025-08-01T16:52:22.222795,1044,20.0
2025-08-01T16:53:15.870409,1045,20.3
2025-08-01T16:54:09.331876,1046,19.8
2025-08-01T16:55:02.811211,1047,19.0
2025-08-01T16:55:56.834421,1048,19.8
2025-08-01T16:56:50.968834,1049,20.5
2025-08-01T16:57:44.620123,1050,20.3
2025-08-01T16:58:38.224966,1051,21.0
2025-08-01T16:59:31.765226,1052,20.8
2025-08-01T17:00:25.408221,1053,20.8
2025-08-01T17:01:19.155510,1054,19.8
2025-08-01T17:02:12.760250,1055,20.5
2025-08-01T17:03:06.577435,1056,20.0
2025-08-01T17:04:00.034898,1057,20.8
2025-08-01T17:04:53.959341,1058,20.8
2025-08-01T17:05:47.813809,1059,20.3
2025-08-01T17:06:41.329127,1060,20.3
2025-08-01T17:07:34.708976,1061,20.3
2025-08-01T17:08:28.305265,1062,20.0
2025-08-01T17:09:21.996760,1063,21.0
2025-08-01T17:10:15.679875,1064,20.5
2025-08-01T17:11:09.386827,1065,20.8
2025-08-01T17:12:02.980601,1066,20.5
2025-08-01T17:12:56.597773,1067,20.3
2025-08-01T17:13:50.387542,1068,20.0
2025-08-01T17:14:43.906906,1069,20.0
2025-08-01T17:15:37.761487,1070,20.5
2025-08-01T17:16:31.690992,1071,20.8
2025-08-01T17:17:25.447975,1072,20.5
2025-08-01T17:18:19.114959,1073,20.5
2025-08-01T17:19:12.711960,1074,20.0
2025-08-01T17:20:06.042916,1075,20.5
2025-08-01T17:20:59.520877,1076,19.5
2025-08-01T17:21:53.470385,1077,20.5
2025-08-01T17:22:47.141665,1078,20.5
2025-08-01T17:23:40.608179,1079,20.0
2025-08-01T17:24:34.143321,1080,20.8
2025-08-01T17:25:28.003331,1081,20.5
2025-08-01T17:26:21.617042,1082,20.3
2025-08-01T17:27:15.615845,1083,20.3
2025-08-01T17:28:09.355771,1084,19.3
2025-08-01T17:29:03.030801,1085,20.0
2025-08-01T17:29:56.768281,1086,19.5
2025-08-01T17:30:50.479454,1087,20.0
2025-08-01T17:31:44.200500,1088,19.8
2025-08-01T17:32:37.866486,1089,19.8
2025-08-01T17:33:31.603739,1090,19.8
2025-08-01T17:34:25.331980,1091,19.5
2025-08-01T17:35:19.121891,1092,19.5
2025-08-01T17:36:12.538802,1093,19.8
2025-08-01T17:37:06.180678,1094,19.5
2025-08-01T17:37:59.520239,1095,19.5
2025-08-01T17:38:53.313634,1096,19.5
2025-08-01T17:39:47.168692,1097,20.0
2025-08-01T17:40:40.696241,1098,19.8
2025-08-01T17:41:34.515100,1099,19.5
2025-08-01T17:42:28.349699,1100,19.8
2025-08-01T17:43:21.963110,1101,19.8
2025-08-01T17:44:15.503790,1102,19.8
2025-08-01T17:45:09.100883,1103,20.3
2025-08-01T17:46:02.755418,1104,20.0
2025-08-01T17:46:56.631572,1105,20.8
2025-08-01T17:47:50.490999,1106,20.8
2025-08-01T17:48:44.124499,1107,20.3
2025-08-01T17:49:38.021300,1108,20.8
2025-08-01T17:50:31.516017,1109,21.3
2025-08-01T17:51:25.129334,1110,20.3
2025-08-01T17:52:18.608702,1111,20.5
2025-08-01T17:53:12.422504,1112,20.5
2025-08-01T17:54:06.146891,1113,20.5
2025-08-01T17:54:59.805447,1114,20.8
2025-08-01T17:55:53.403285,1115,20.5
2025-08-01T17:56:47.053293,1116,20.8
2025-08-01T17:57:40.524002,1117,20.8
2025-08-01T17:58:33.974058,1118,20.8
2025-08-01T17:59:27.669345,1119,20.8
2025-08-01T18:00:21.246221,1120,20.3
2025-08-01T18:01:15.117442,1121,20.5
2025-08-01T18:02:08.678168,1122,20.8
2025-08-01T18:03:02.369638,1123,20.5
2025-08-01T18:03:56.192138,1124,20.5
2025-08-01T18:04:49.786022,1125,20.5
2025-08-01T18:05:43.657891,1126,20.3
2025-08-01T18:06:37.480014,1127,20.3
2025-08-01T18:07:31.036645,1128,20.5
2025-08-01T18:08:24.584912,1129,20.5
2025-08-01T18:09:18.254593,1130,20.0
2025-08-01T18:10:12.003350,1131,20.5
2025-08-01T18:11:05.785081,1132,20.3
2025-08-01T18:11:59.426582,1133,21.0
2025-08-01T18:12:53.146307,1134,20.8
2025-08-01T18:13:46.784710,1135,20.8
2025-08-01T18:14:40.402522,1136,20.8
2025-08-01T18:15:33.970673,1137,20.5
2025-08-01T18:16:27.723406,1138,20.5
2025-08-01T18:17:21.271169,1139,20.8
2025-08-01T18:18:15.019945,1140,20.8
2025-08-01T18:19:08.969555,1141,20.5
2025-08-01T18:20:02.877778,1142,20.3
2025-08-01T18:20:56.449675,1143,20.8
2025-08-01T18:21:49.920881,1144,20.5
2025-08-01T18:22:43.796316,1145,20.8
2025-08-01T18:23:37.655356,1146,20.0
2025-08-01T18:24:31.134102,1147,20.8
2025-08-01T18:25:24.731393,1148,20.3
2025-08-01T18:26:18.242501,1149,20.5
2025-08-01T18:27:11.933349,1150,20.5
2025-08-01T18:28:05.567242,1151,21.0
2025-08-01T18:28:59.423034,1152,20.5
2025-08-01T18:29:52.843835,1153,20.8
2025-08-01T18:30:46.768909,1154,20.5
2025-08-01T18:31:40.419038,1155,20.8
2025-08-01T18:32:33.848926,1156,20.3
2025-08-01T18:33:27.638100,1157,21.0
2025-08-01T18:34:21.046838,1158,20.5
2025-08-01T18:35:14.516932,1159,20.0
2025-08-01T18:36:08.339289,1160,20.5
2025-08-01T18:37:02.202906,1161,20.5
2025-08-01T18:37:55.911010,1162,20.8
2025-08-01T18:38:49.590588,1163,20.5
2025-08-01T18:39:43.477850,1164,20.8
2025-08-01T18:40:37.120448,1165,20.5
2025-08-01T18:41:30.713536,1166,20.8
2025-08-01T18:42:24.548751,1167,20.8
2025-08-01T18:43:18.273012,1168,20.5
2025-08-01T18:44:12.090945,1169,20.8
2025-08-01T18:45:05.786352,1170,20.5
2025-08-01T18:45:59.584932,1171,20.5
2025-08-01T18:46:53.201766,1172,19.8
2025-08-01T18:47:46.799829,1173,20.5
2025-08-01T18:48:40.602020,1174,20.5
2025-08-01T18:49:34.472994,1175,20.3
2025-08-01T18:50:27.890046,1176,20.8
2025-08-01T18:51:21.659155,1177,20.8
2025-08-01T18:52:15.178924,1178,20.5
2025-08-01T18:53:08.538425,1179,20.5
2025-08-01T18:54:02.152000,1180,20.5
2025-08-01T18:54:56.007051,1181,20.0
2025-08-01T18:55:49.862640,1182,20.3
2025-08-01T18:56:43.800580,1183,20.8
2025-08-01T18:57:37.458600,1184,20.8
2025-08-01T18:58:31.126130,1185,20.5
2025-08-01T18:59:24.771870,1186,20.3
2025-08-01T19:00:18.319619,1187,20.5
2025-08-01T19:01:11.904828,1188,20.5
2025-08-01T19:02:05.547185,1189,20.0
2025-08-01T19:02:59.533997,1190,20.5
2025-08-01T19:03:53.462767,1191,20.5
2025-08-01T19:04:47.146238,1192,19.8
2025-08-01T19:05:40.583224,1193,19.8
2025-08-01T19:06:34.249975,1194,20.5
2025-08-01T19:07:27.774144,1195,20.3
2025-08-01T19:08:21.379610,1196,20.3
2025-08-01T19:09:15.103245,1197,19.8
2025-08-01T19:10:08.893753,1198,19.8
2025-08-01T19:11:02.662590,1199,20.3
2025-08-01T19:11:56.510092,1200,20.8
2025-08-01T19:12:49.832969,1201,20.0
2025-08-01T19:13:43.134562,1202,20.0
2025-08-01T19:14:36.899752,1203,20.0
2025-08-01T19:15:30.480889,1204,20.3
2025-08-01T19:16:24.037519,1205,20.3
2025-08-01T19:17:17.458037,1206,14.3
2025-08-01T19:18:11.076721,1207,14.5
2025-08-01T19:19:05.099612,1208,14.3
2025-08-01T19:19:59.241119,1209,14.8
2025-08-01T19:20:52.834753,1210,14.3
2025-08-01T19:21:46.939448,1211,14.8
2025-08-01T19:22:41.093553,1212,14.5
2025-08-01T19:23:34.515230,1213,14.8
2025-08-01T19:24:28.137305,1214,14.5
2025-08-01T19:25:21.500599,1215,14.5
2025-08-01T19:26:15.196613,1216,14.5
2025-08-01T19:27:08.883746,1217,13.8
2025-08-01T19:28:02.644978,1218,14.0
2025-08-01T19:28:56.569137,1219,13.8
2025-08-01T19:29:50.682814,1220,13.8
2025-08-01T19:30:44.329819,1221,14.3
2025-08-01T19:31:38.807403,1222,14.3
2025-08-01T19:32:32.658610,1223,14.3
2025-08-01T19:33:26.693685,1224,13.8
2025-08-01T19:34:20.643699,1225,14.3
2025-08-01T19:35:14.429326,1226,14.0
2025-08-01T19:36:08.174034,1227,13.8
2025-08-01T19:37:01.758733,1228,14.0
2025-08-01T19:37:55.347934,1229,14.0
2025-08-01T19:38:48.978394,1230,13.8
2025-08-01T19:39:42.723063,1231,13.5
2025-08-01T19:40:36.335999,1232,14.0
2025-08-01T19:41:29.864172,1233,13.5
2025-08-01T19:42:23.883358,1234,14.0
2025-08-01T19:43:17.512943,1235,14.3
2025-08-01T19:44:11.195758,1236,13.8
2025-08-01T19:45:04.760525,1237,14.0
2025-08-01T19:45:58.500993,1238,14.0
2025-08-01T19:46:52.368788,1239,14.0
2025-08-01T19:47:45.913396,1240,13.8
2025-08-01T19:48:39.727255,1241,14.0
2025-08-01T19:49:33.410702,1242,14.3
2025-08-01T19:50:27.290211,1243,14.3
2025-08-01T19:51:20.776630,1244,14.3
2025-08-01T19:52:14.349727,1245,13.8
2025-08-01T19:53:07.926483,1246,13.8
2025-08-01T19:54:01.877098,1247,14.3
2025-08-01T19:54:55.449936,1248,14.0
2025-08-01T19:55:49.607608,1249,13.8
2025-08-01T19:56:43.766733,1250,14.3
2025-08-01T19:57:37.458053,1251,14.0
2025-08-01T19:58:30.838337,1252,14.8
2025-08-01T19:59:24.751632,1253,13.8
2025-08-01T20:00:18.446372,1254,13.5
2025-08-01T20:01:12.441019,1255,14.0
2025-08-01T20:02:06.645212,1256,14.0
2025-08-01T20:03:00.283641,1257,13.5
2025-08-01T20:03:53.708440,1258,14.0
